Year,County,NCICCode,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
2001,Solano County,Solano Co. Sheriff's Department,99,2,4,8,85,427,173,3,251,45,1,2,4,38,32,12,1,19,5,14,7,26,4,4,0,3,3,0,2,3,0,0,1,2,0,2,4,5,22,54,81,92,97,6,29,62,76,10,7,59,1,1,1,0,3,10,75,14,11,44,2,92,113,33,,52,53
2001,Solano County,Suisun,64,0,3,23,38,664,140,88,436,20,0,0,1,19,57,9,10,38,2,5,4,11,1,3,0,6,1,2,14,15,2,0,3,3,0,0,4,9,24,1,113,27,104,24,56,24,36,20,8,8,58,22,8,0,0,46,243,2,33,70,1,41,107,68,,89,172
2001,Solano County,Union Pacific RR - Solano,3,0,0,0,3,53,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,47,0,0,0,0,0,47,29,13,5,0,0,0,0,0,0,0,5,0,1,0,0,5,0,,1,0
2001,Solano County,Vacaville,275,0,25,66,184,2067,345,201,1521,178,0,12,29,137,424,53,30,341,8,34,20,62,0,22,3,22,3,2,39,6,18,3,8,8,4,19,15,32,89,48,168,177,202,51,85,66,143,64,25,54,144,42,15,3,2,305,599,132,97,167,12,204,400,249,,359,513
2001,Solano County,Vallejo,1159,4,53,344,758,6090,1176,951,3963,761,3,37,102,619,940,202,127,611,11,39,17,67,15,51,2,91,28,26,199,207,76,9,4,34,3,11,30,64,241,423,1169,7,645,137,318,190,531,164,111,256,775,104,72,8,11,428,1413,315,46,191,17,1534,712,313,,443,2495
2001,Sonoma County,CA Highway Patrol - Sonoma,0,0,0,0,0,327,0,210,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,49,24,0,0,0,117,0,0,0,0,0,0,0,,0,117
2001,Sonoma County,Cloverdale,20,1,1,2,16,211,59,10,142,16,0,4,2,10,37,10,1,26,0,0,3,3,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,4,11,1,34,25,18,3,5,10,41,10,9,22,2,6,2,0,0,15,38,12,5,13,6,53,10,14,,36,82
2001,Sonoma County,Cotati,22,0,7,2,13,253,50,15,188,5,0,0,0,5,7,2,0,5,3,0,5,8,0,7,0,0,0,0,2,0,1,0,0,0,0,1,1,3,5,4,41,9,24,3,7,14,26,3,9,14,6,7,2,0,1,15,92,13,7,13,0,47,55,19,,38,76
2001,Sonoma County,CSU Sonoma,3,0,0,1,2,108,13,1,94,1,0,0,0,1,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,12,8,6,2,0,5,0,1,4,1,0,0,0,0,0,20,2,26,27,3,16,25,31,,30,8
2001,Sonoma County,Healdsburg,38,0,4,9,25,320,121,13,186,1,0,0,1,0,8,0,0,8,5,0,1,6,0,3,1,0,0,8,1,1,2,2,0,3,0,1,1,8,12,4,93,28,18,5,3,10,103,22,16,65,11,0,2,1,0,31,43,11,5,24,2,69,18,33,,45,90
2001,Sonoma County,Petaluma,91,1,10,13,67,1715,256,87,1372,44,1,5,2,36,135,15,9,111,1,5,9,15,1,8,2,1,0,3,9,8,0,2,1,1,1,0,7,9,38,13,162,94,105,27,53,25,151,38,42,71,57,22,8,0,2,140,584,192,113,159,7,175,233,114,,132,893
2001,Sonoma County,Rohnert Park,86,1,21,29,35,1683,685,118,880,36,0,7,10,19,194,59,2,133,8,0,7,15,1,16,5,2,1,1,25,5,14,1,0,2,1,6,2,7,17,9,506,179,349,69,59,221,336,100,77,159,79,22,17,1,0,232,255,4,120,149,8,111,141,164,,225,350
2001,Sonoma County,Santa Rosa,507,3,72,123,309,5347,773,524,4050,236,3,20,40,173,920,84,99,737,12,10,23,45,1,61,11,30,11,7,75,59,21,4,3,22,9,5,32,79,155,43,514,259,444,96,168,180,329,139,23,167,358,125,41,6,7,825,913,1065,196,570,45,423,1148,577,,876,1449
2001,Sonoma County,Sebastopol,14,0,2,3,9,209,49,10,150,7,0,0,0,7,22,6,3,13,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,3,0,1,0,8,23,26,16,4,4,8,33,17,12,4,9,1,0,6,2,17,68,10,11,14,0,22,54,31,,30,35
2001,Sonoma County,Silverado DPR,1,0,0,0,1,35,4,1,30,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,2,1,0,1,0,1,0,1,0,0,0,0,1,10,0,0,2,2,15,7,5,,9,9
2001,Sonoma County,Sonoma,9,0,3,2,4,311,80,7,224,1,0,1,0,0,28,3,0,25,4,1,11,16,7,2,1,0,0,0,2,0,0,1,0,0,1,0,1,0,2,1,56,24,21,5,4,12,59,10,7,42,3,3,1,0,2,34,67,4,18,33,1,65,60,32,,59,73
2001,Sonoma County,Sonoma Co. Junior College,2,0,0,0,2,114,6,4,104,1,0,0,0,1,6,2,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,0,0,1,5,1,3,1,4,0,0,0,0,0,24,0,51,16,0,13,35,23,,27,19
2001,Sonoma County,Sonoma Co. Sheriff's Department,424,5,47,31,341,2599,700,33,1866,218,3,19,7,189,190,43,6,141,21,8,10,39,4,43,4,7,4,9,11,11,6,0,3,10,0,1,15,47,138,141,361,339,417,45,152,220,283,65,35,183,12,3,18,1,0,86,621,195,72,45,13,833,644,289,,309,624
2001,Sonoma County,Sonoma Developmental Center,2,0,1,0,1,37,3,0,34,2,0,1,0,1,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,1,1,0,0,1,0,0,0,0,0,0,7,1,0,21,1,4,4,2,,20,8
2001,Sonoma County,Sonoma Mendocino Coast DPR,1,0,0,1,0,77,3,1,73,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,2,1,1,0,1,0,0,0,0,0,53,0,2,1,2,15,27,14,,20,12
2001,Sonoma County,Union Pacific RR - Sonoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Sonoma County,Windsor,73,1,5,7,60,438,73,30,335,35,1,1,6,27,76,3,3,70,2,1,1,4,1,5,0,1,0,2,4,2,1,0,0,1,0,3,1,10,19,30,36,37,44,8,12,24,29,8,5,16,20,6,4,1,0,58,109,27,28,7,2,103,87,63,,75,110
2001,Stanislaus County,CA Highway Patrol - Stanislaus,0,0,0,0,0,165,0,131,34,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,42,1,0,0,0,1,3,0,1,0,29,16,1,,0,17
2001,Stanislaus County,Ceres,209,0,11,43,155,2243,311,345,1587,145,0,4,22,119,644,21,252,371,6,0,3,9,4,9,2,10,8,1,24,7,14,0,2,12,1,7,6,10,42,97,184,127,226,42,93,91,85,26,19,40,168,144,33,4,7,424,441,280,64,59,5,303,335,274,,473,505
2001,Stanislaus County,CSU Stanislaus,2,0,0,0,2,86,2,3,81,2,0,0,0,2,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,26,1,3,29,2,20,32,12,,20,17
2001,Stanislaus County,Hughson,3,0,1,0,2,115,28,12,75,2,0,1,0,1,61,19,9,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,24,16,2,0,14,12,4,4,4,8,4,0,0,2,1,22,9,2,6,0,33,20,16,,30,9
2001,Stanislaus County,Modesto,1161,17,104,381,659,10815,1829,1406,7580,521,15,38,110,358,1582,174,138,1270,14,18,88,120,4,83,21,120,34,27,200,175,68,12,38,34,12,42,69,109,337,144,1089,740,1226,311,501,414,603,288,118,197,874,473,59,22,19,1409,2625,1027,308,803,25,1342,1764,1088,,1936,2792
2001,Stanislaus County,Newman,30,0,1,5,24,138,37,15,86,23,0,0,2,21,35,6,4,25,2,0,4,6,2,1,0,1,0,0,4,0,3,0,0,0,0,2,0,3,10,11,18,19,25,4,11,10,12,3,0,9,15,0,0,0,0,6,21,8,13,12,1,25,19,7,,30,30
2001,Stanislaus County,Oakdale,70,1,15,17,37,981,252,87,642,36,0,9,2,25,115,12,11,92,1,2,1,4,1,15,0,7,3,1,6,6,2,0,2,2,0,5,0,14,23,0,141,111,103,45,57,1,149,92,49,8,33,21,33,0,1,24,299,23,25,123,4,143,131,140,,182,189
2001,Stanislaus County,Patterson,18,0,4,5,9,318,79,45,194,11,0,3,2,6,43,13,12,18,0,0,1,1,0,4,0,0,0,2,3,2,1,0,0,2,0,0,2,0,4,3,41,38,57,12,35,10,22,13,5,4,34,8,3,0,2,12,60,17,18,33,0,52,43,36,,55,60
2001,Stanislaus County,Riverbank,40,0,1,7,32,484,94,67,323,23,0,0,0,23,16,7,4,5,7,2,1,10,2,1,0,2,1,0,4,0,0,1,1,0,0,5,4,7,15,6,48,46,64,37,21,6,30,22,6,2,50,15,2,0,0,16,83,74,24,10,6,110,68,57,,93,105
2001,Stanislaus County,Stanislaus Co. Sheriff's Department,1069,13,59,122,875,3392,1027,492,1873,545,14,25,28,478,248,106,50,92,92,221,81,394,56,41,18,34,14,16,58,45,20,0,9,28,0,20,167,88,317,303,697,330,642,158,272,212,385,165,56,164,267,176,49,1,4,46,754,215,56,22,7,768,596,289,,332,656
2001,Stanislaus County,Turlock,324,2,19,64,239,3064,593,591,1880,172,1,6,20,145,345,43,41,261,28,5,18,51,9,17,2,18,6,7,33,16,18,2,6,9,6,7,44,33,113,49,449,144,294,69,110,115,299,96,63,140,347,226,18,4,2,235,642,437,100,54,14,392,474,318,,407,681
2001,Stanislaus County,Union Pacific RR - Stanislaus,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,0,0
2001,Stanislaus County,Waterford,25,1,0,0,24,216,35,30,151,1,1,0,0,0,6,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,1,22,13,27,7,9,11,8,5,0,3,18,9,3,0,0,13,51,10,6,15,0,56,35,34,,44,38
2001,Sutter County,CA Highway Patrol - Sutter,0,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,3,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Sutter County,Sutter Co. Sheriff's Department,138,3,6,13,116,772,264,29,479,107,3,1,6,97,58,20,6,32,3,0,0,3,0,5,1,0,6,2,5,4,0,0,2,5,0,2,12,10,53,41,152,112,151,35,50,66,113,24,8,81,9,7,13,0,0,13,162,41,36,33,3,191,177,91,,99,112
2001,Sutter County,Union Pacific RR - Sutter,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,0,0
2001,Sutter County,Yuba City,183,2,23,34,124,1809,386,179,1244,99,2,7,20,70,305,61,26,218,4,4,2,10,0,23,0,5,4,6,19,1,8,0,2,1,0,22,12,17,59,36,179,207,208,39,76,93,178,38,68,72,105,66,8,3,1,191,500,60,97,20,12,360,242,170,,242,590
2001,Tehama County,CA Highway Patrol - Tehama,0,0,0,0,0,62,0,62,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,8,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Tehama County,Corning,55,0,3,2,50,414,76,28,310,35,0,3,1,31,50,18,5,27,2,1,2,5,0,3,0,0,0,0,2,0,0,1,0,0,0,1,1,1,38,10,48,28,42,9,21,12,34,10,15,9,13,14,1,1,3,12,144,6,23,50,1,70,54,47,,87,122
2001,Tehama County,Red Bluff,127,0,7,8,112,634,151,45,438,103,0,7,5,91,152,48,11,93,0,1,1,2,0,5,2,1,2,1,4,0,0,0,4,3,0,1,1,8,44,59,73,78,63,14,14,35,88,25,28,35,21,20,4,2,9,63,144,4,45,86,6,79,85,71,,124,158
2001,Tehama County,Tehama Co. Sheriff's Department,92,3,8,4,77,569,226,4,339,58,6,1,4,47,42,25,1,16,3,1,15,19,6,7,1,0,0,0,4,0,0,0,1,0,1,2,5,8,38,26,141,85,161,22,59,80,65,15,18,32,0,0,4,2,0,2,150,6,7,48,1,123,72,42,,40,185
2001,Tehama County,Union Pacific RR - Tehama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Trinity County,CA Highway Patrol - Trinity,0,0,0,0,0,14,0,14,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Trinity County,Trinity Co. Sheriff's Department,25,0,5,1,19,259,121,0,138,18,0,2,0,16,99,45,0,54,5,2,7,14,2,4,1,1,0,0,0,0,0,0,0,1,0,0,2,5,8,4,61,60,68,15,13,40,53,21,2,30,0,0,0,0,1,7,17,2,5,31,1,74,56,12,,30,40
2001,Trinity County,Union Pacific RR - Trinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Tulare County,CA Highway Patrol - Tulare,0,0,0,0,0,801,0,673,128,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,211,86,0,0,0,22,56,0,0,0,50,36,0,,0,92
2001,Tulare County,College of the Sequoias,1,0,0,0,1,106,31,6,69,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,6,0,0,0,0,31,9,16,6,4,2,0,0,1,0,37,1,5,11,1,13,4,8,,11,46
2001,Tulare County,Dinuba,164,0,8,17,139,987,414,85,488,116,0,8,4,104,193,47,26,120,2,1,2,5,1,8,0,6,2,1,8,6,0,0,2,4,0,5,13,25,32,69,298,116,163,36,67,60,251,155,33,63,81,0,4,0,7,52,91,88,33,32,3,182,93,60,,133,202
2001,Tulare County,Exeter,59,0,4,2,53,327,70,31,226,35,0,1,1,33,44,12,8,24,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,4,6,12,31,27,43,29,12,17,0,41,17,24,0,16,7,8,0,0,0,55,3,10,0,0,158,48,56,,55,67
2001,Tulare County,Farmersville,97,0,1,7,89,431,61,24,346,46,0,0,0,46,17,5,2,10,2,0,0,2,0,1,0,0,0,0,7,0,0,0,1,0,0,6,2,8,25,54,28,33,48,8,17,23,13,1,6,6,13,5,6,0,0,5,197,53,16,20,1,54,75,76,,78,117
2001,Tulare County,Lindsay,65,3,1,2,59,430,128,54,248,57,3,1,1,52,105,29,15,61,2,1,2,5,1,0,1,0,0,0,2,0,0,0,1,0,0,1,4,6,17,32,91,37,73,16,39,18,55,30,9,16,38,10,6,0,0,9,64,44,10,30,0,91,68,41,,59,80
2001,Tulare County,Porterville,180,2,8,46,124,1828,388,249,1191,68,2,6,33,27,516,224,123,169,3,0,2,5,1,8,0,14,8,1,23,4,6,0,7,8,0,21,21,23,46,34,386,2,247,79,82,86,141,80,19,42,180,60,9,0,3,194,447,98,70,102,14,263,311,236,,288,356
2001,Tulare County,Tulare,434,5,19,62,348,2581,1230,205,1146,92,1,2,3,86,168,56,11,101,13,10,11,34,2,17,2,12,9,5,36,10,5,2,5,1,0,39,43,29,103,173,1025,205,402,139,143,120,828,550,99,179,192,3,10,22,8,133,242,174,78,78,10,401,219,122,,283,522
2001,Tulare County,Tulare Co. Sheriff's Department,417,12,29,68,308,2685,999,0,1686,388,15,15,24,334,328,149,0,179,21,200,316,537,4,25,4,28,9,4,27,28,1,6,4,12,0,17,46,57,144,61,687,312,495,164,171,160,504,120,145,239,0,0,0,6,6,42,481,91,72,201,18,769,539,302,,375,470
2001,Tulare County,Union Pacific RR - Tulare,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0
2001,Tulare County,Visalia,817,4,35,113,665,4862,967,587,3308,465,3,15,57,390,668,167,43,458,19,18,18,55,2,30,5,57,9,8,39,62,28,7,5,3,3,5,106,44,176,339,552,415,633,127,255,251,334,91,76,167,569,0,18,28,93,431,1684,64,162,466,27,353,755,454,,734,1365
2001,Tulare County,Woodlake,47,0,0,3,44,191,63,22,106,36,0,0,2,34,17,8,3,6,1,1,1,3,0,0,0,0,0,0,3,1,0,0,0,1,0,1,9,3,10,22,35,28,36,14,22,0,27,18,9,0,21,1,0,0,0,1,57,0,13,1,0,34,13,13,,33,47
2001,Tuolumne County,CA Highway Patrol - Tuolumne,0,0,0,0,0,162,0,147,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,29,20,0,0,0,6,9,0,0,0,0,1,0,,0,14
2001,Tuolumne County,Sonora,27,1,11,4,11,443,98,29,316,7,0,2,1,4,79,20,3,56,0,0,0,0,0,11,0,2,0,1,1,1,1,0,0,0,0,2,0,2,9,0,28,70,30,10,13,7,68,24,33,11,14,0,15,2,9,14,76,8,5,96,2,104,58,33,,94,131
2001,Tuolumne County,Tuolumne Co. Sheriff's Department,145,0,11,18,116,701,408,3,290,45,0,3,5,37,81,38,2,41,10,4,1,15,3,10,1,3,1,1,13,9,0,0,0,1,3,5,4,11,51,50,246,162,284,37,66,181,124,56,16,52,3,0,0,0,0,25,81,5,6,59,1,113,171,33,,42,44
2001,Ventura County,Angeles DPR,1,0,0,0,1,33,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,10,3,0,1,0,17,11,5,,10,5
2001,Ventura County,CA Highway Patrol - Ventura,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Ventura County,Camarillo,102,0,9,27,66,1102,187,80,835,55,0,4,6,45,208,21,10,177,2,0,19,21,1,8,1,5,6,9,7,11,6,5,1,0,3,1,2,7,31,26,97,90,90,8,33,49,97,16,19,62,40,25,15,4,1,193,97,212,45,166,3,114,261,129,,210,235
2001,Ventura County,Channel Coast DPR,6,0,0,0,6,100,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,1,0,0,0,0,9,3,5,1,1,0,0,0,0,0,8,0,8,3,0,71,18,11,,39,22
2001,Ventura County,CSU Channel Islands,1,0,1,0,0,11,0,0,11,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,2,4,,1,4
2001,Ventura County,Fillmore,37,0,3,6,28,226,55,19,152,12,0,1,1,10,46,6,4,36,0,0,3,3,2,3,0,0,1,0,5,3,0,2,0,1,0,0,2,1,13,12,25,30,28,2,12,14,27,5,4,18,11,8,0,0,0,16,26,31,13,39,2,25,16,27,,60,49
2001,Ventura County,Great Basin DPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Ventura County,Moorpark,35,1,3,6,25,274,52,26,196,20,1,0,4,15,42,6,4,32,0,0,4,4,1,2,1,3,0,1,2,1,0,0,2,3,0,0,4,5,5,11,34,18,30,4,9,17,22,4,1,17,15,9,2,0,0,20,47,48,18,35,0,28,47,40,,64,45
2001,Ventura County,Ojai,20,0,2,3,15,156,35,6,115,14,0,1,1,12,28,7,2,19,0,0,1,1,0,2,0,0,1,1,1,0,0,0,0,0,1,2,0,3,5,7,14,21,13,1,1,11,22,2,2,18,4,1,1,0,0,17,25,7,11,22,5,28,23,24,,26,42
2001,Ventura County,Oxnard,812,6,38,393,375,4438,917,459,3062,229,4,8,70,147,706,112,52,542,18,12,18,48,11,33,5,86,96,37,174,272,42,10,22,21,4,22,76,135,140,24,464,453,650,117,286,247,267,89,35,143,306,139,14,1,10,772,1285,254,111,173,15,441,872,508,,666,1016
2001,Ventura County,Port Hueneme,70,0,8,27,35,418,130,40,248,16,0,3,2,11,64,13,20,31,0,1,1,2,1,7,1,8,4,6,9,11,7,0,2,0,2,5,4,9,10,12,88,42,65,27,37,1,65,42,19,4,27,10,3,1,4,40,66,11,21,32,2,71,68,43,,59,78
2001,Ventura County,Santa Paula,125,0,1,56,68,709,292,65,352,33,2,0,9,22,111,34,7,70,6,5,2,13,2,1,0,20,14,3,19,13,2,2,10,2,0,27,11,20,29,8,186,106,127,19,84,24,165,84,34,47,62,2,1,1,12,66,77,29,25,29,1,112,99,48,,91,114
2001,Ventura County,Simi Valley,153,6,11,37,99,1593,361,192,1040,124,6,17,17,84,312,109,28,175,4,4,5,13,0,11,0,8,4,8,17,19,8,2,3,2,1,2,6,12,44,37,210,151,169,24,58,87,192,58,44,90,116,32,44,0,4,103,473,36,54,195,1,174,358,201,,228,253
2001,Ventura County,Thousand Oaks,174,1,10,33,130,1714,308,130,1276,75,1,0,8,66,252,22,6,224,3,0,17,20,4,8,2,15,3,6,9,10,5,5,4,1,5,3,4,16,67,43,140,168,130,16,43,71,178,28,24,126,61,48,21,2,5,232,243,303,31,297,10,153,408,221,,315,332
2001,Ventura County,Union Pacific RR - Ventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2001,Ventura County,Ventura,281,2,28,91,160,3076,565,231,2280,135,2,8,24,101,615,64,57,494,3,7,3,13,2,18,10,28,9,10,44,37,22,6,3,3,8,12,24,29,62,45,330,235,322,66,127,129,243,105,33,105,122,94,15,6,1,507,834,58,122,391,7,354,558,392,,668,662
2001,Ventura County,Ventura Co. Sheriff's Department,191,3,13,25,150,1147,298,119,730,93,0,1,7,85,93,17,15,61,4,8,5,17,0,10,3,4,3,3,15,13,4,0,1,1,0,6,15,10,64,61,143,155,161,10,54,97,137,12,27,98,51,45,23,0,0,14,141,224,35,122,1,193,279,134,,131,186
2001,Yolo County,CA Highway Patrol - Yolo,0,0,0,0,0,50,4,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,2,1,23,13,5,0,0,0,0,2,0,1,0,2,3,1,,1,0
2001,Yolo County,Davis,116,0,19,28,69,2177,343,152,1682,39,0,3,4,32,114,33,5,76,8,5,20,33,3,9,10,9,0,4,15,2,3,3,3,2,4,11,2,3,21,43,108,235,219,60,78,81,124,53,41,30,116,26,10,2,0,88,777,29,372,168,17,229,450,399,,529,304
2001,Yolo County,UC Davis,4,0,2,1,1,655,79,10,566,2,0,0,1,1,8,1,0,7,4,0,3,7,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,31,48,18,4,1,13,61,1,4,56,5,2,3,0,0,5,30,46,307,124,0,54,95,142,,240,89
2001,Yolo County,Union Pacific RR - Yolo,2,0,0,0,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,,0,0
2001,Yolo County,West Sacramento,219,2,20,66,131,1335,368,377,590,94,2,11,15,66,229,49,61,119,24,3,4,31,5,18,2,21,5,8,32,11,0,3,8,8,4,32,12,26,61,32,226,142,180,80,54,46,188,101,37,50,285,65,27,4,10,94,163,76,28,45,1,169,169,69,,134,218
2001,Yolo County,Winters,4,0,0,0,4,194,66,10,118,5,0,0,0,5,22,6,5,11,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,46,20,28,17,4,7,38,21,4,13,6,2,2,0,3,7,24,9,10,0,4,61,19,20,,36,43
2001,Yolo County,Woodland,323,1,16,48,258,1111,274,180,657,168,2,7,13,146,275,43,28,204,4,6,27,37,4,16,0,11,8,2,27,9,1,6,7,6,2,17,11,31,60,156,130,144,155,57,50,48,119,63,31,25,161,11,8,2,2,180,164,14,50,53,0,192,210,113,,126,208
2001,Yolo County,Yolo Co. Sheriff's Department,12,1,4,5,2,349,154,4,191,5,0,3,0,2,16,7,4,5,2,3,1,6,0,4,0,1,0,0,4,0,0,0,1,0,0,4,0,0,2,0,51,103,47,7,10,30,107,27,32,48,4,0,0,3,8,2,23,2,9,15,4,125,48,26,,103,14
